"course","female","ethnicity","first_gen","lowincome","grade","high_school_gpa","id_var","treatment_flag"
"Entry Bio",1,"Asian",0,0,2,3.69896170615695,3280,"Control"
"Entry Bio",0,"White",0,0,1.7,3.38146989101901,3281,"Control"
"Entry Bio",1,"White",0,0,3.3,3.93709429788206,3282,"Control"
"Entry Bio",1,"White",0,0,3.7,3.99324205674273,3283,"Control"
"Entry Bio",0,"White",0,0,3,3.56693436191457,3284,"Control"
"Entry Bio",0,"White",0,1,2.3,3.80607634666258,3285,"Control"
"Entry Bio",0,"White",1,1,2,3.9221897519822,3286,"Control"
"Entry Bio",0,"Asian",0,1,2.7,3.36237550109895,3287,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,1,3.44648635879682,3288,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,0,3.55375002362597,3289,"Control"
"Entry Bio",1,"White",0,0,0,2.87897476856299,3290,"Control"
"Entry Bio",1,"White",0,0,1.3,3.18499097470247,3291,"Control"
"Entry Bio",0,"Other",0,0,1,3.5707113433813,3292,"Control"
"Entry Bio",1,"White",0,0,1.7,3.76283884189294,3293,"Control"
"Entry Bio",0,"White",0,0,3,3.84643281859676,3294,"Control"
"Entry Bio",0,"White",0,1,2.3,3.60517008226142,3295,"Control"
"Entry Bio",1,"Other",0,0,2,3.94805949245819,3296,"Control"
"Entry Bio",1,"White",0,0,1,3.96104307395781,3297,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2.3,3.27570584893214,3298,"Control"
"Entry Bio",1,"White",1,0,4,3.5842157379735,3299,"Control"
"Entry Bio",0,"White",0,0,1.7,3.93914861865834,3300,"Control"
"Entry Bio",0,"White",0,0,4,3.03933938793396,3301,"Control"
"Entry Bio",0,"Asian",0,0,2.7,3.84490372783636,3302,"Control"
"Entry Bio",1,"White",0,0,4,3.95390349028377,3303,"Control"
"Entry Bio",0,"White",0,0,2.7,3.60625547280751,3304,"Control"
"Entry Bio",0,"White",0,0,3,3.81302223665593,3305,"Control"
"Entry Bio",0,"White",0,1,2,3.7133038134167,3306,"Control"
"Entry Bio",1,"White",1,0,4,3.39887679510921,3307,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,0,3.89525528527161,3308,"Control"
"Entry Bio",0,"Asian",0,0,2.7,3.90069809382036,3309,"Control"
"Entry Bio",1,"Underrep Student of Color",1,0,1,3.66486859908989,3310,"Control"
"Entry Bio",1,"White",0,0,2,3.62546767606774,3311,"Control"
"Entry Bio",0,"White",0,0,4,3.84768242977132,3312,"Control"
"Entry Bio",0,"White",0,1,0,3.85705430573142,3313,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,1,3.68443895742378,3314,"Control"
"Entry Bio",1,"White",0,0,1.7,3.75269837034068,3315,"Control"
"Entry Bio",0,"White",0,0,3,3.88196632735015,3316,"Control"
"Entry Bio",0,"White",0,0,3,3.55655177708649,3317,"Control"
"Entry Bio",0,"White",0,0,0,3.65358574491215,3318,"Control"
"Entry Bio",0,"White",0,0,2,3.76409182217374,3319,"Control"
"Entry Bio",0,"White",0,0,2.7,3.17817788717181,3320,"Control"
"Entry Bio",1,"Other",0,1,3.7,3.89672245455599,3321,"Control"
"Entry Bio",1,"White",0,0,3,2.97376429855712,3322,"Control"
"Entry Bio",1,"White",0,0,4,3.30198042617112,3323,"Control"
"Entry Bio",1,"White",0,0,3.3,3.29691994289253,3324,"Control"
"Entry Bio",0,"White",1,0,2,3.14644708440952,3325,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2.7,3.54400375572566,3326,"Control"
"Entry Bio",1,"White",0,0,3,2.92076439929378,3327,"Control"
"Entry Bio",1,"White",0,0,2,3.82350538867388,3328,"Control"
"Entry Bio",0,"White",0,0,2.3,3.9072687177006,3329,"Control"
"Entry Bio",1,"White",0,0,2,3.26100017931201,3330,"Control"
"Entry Bio",0,"Asian",0,0,1.7,3.32630295427128,3331,"Control"
"Entry Bio",1,"White",0,0,3,3.76593203264216,3332,"Control"
"Entry Bio",0,"White",0,1,3.3,3.85392633355525,3333,"Control"
"Entry Bio",0,"Asian",0,0,1.7,3.65981855181354,3334,"Control"
"Entry Bio",0,"White",0,0,4,3.75628936920127,3335,"Control"
"Entry Bio",0,"Underrep Student of Color",1,0,3,3.8218335404828,3336,"Control"
"Entry Bio",0,"Asian",0,0,3.3,3.76969367024648,3337,"Control"
"Entry Bio",0,"White",0,0,1.3,3.92598725028058,3338,"Control"
"Entry Bio",1,"White",0,0,2,3.73680199889132,3339,"Control"
"Entry Bio",0,"White",1,0,3.7,3.56840106709778,3340,"Control"
"Entry Bio",1,"White",0,1,1.7,3.58934984671485,3341,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,3.7,3.41565922082437,3342,"Control"
"Entry Bio",0,"White",0,0,2.3,3.48611648310873,3343,"Control"
"Entry Bio",1,"White",0,0,1.7,3.70920737673886,3344,"Control"
"Entry Bio",0,"White",0,1,3,3.79067550192919,3345,"Control"
"Entry Bio",1,"White",0,0,2.7,3.60427284887505,3346,"Control"
"Entry Bio",1,"Asian",0,0,3.3,3.56566028828976,3347,"Control"
"Entry Bio",1,"White",0,0,4,3.95674261023747,3348,"Control"
"Entry Bio",0,"White",0,0,2.7,3.32579016839203,3349,"Control"
"Entry Bio",1,"White",0,0,3,3.81314993645996,3350,"Control"
"Entry Bio",0,"White",0,0,3,3.91605981138996,3351,"Control"
"Entry Bio",1,"White",0,0,2,3.10356153483785,3352,"Control"
"Entry Bio",0,"White",0,0,2.7,3.50860075329797,3353,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,3,3.31640053701656,3354,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2.7,3.38760919236618,3355,"Control"
"Entry Bio",1,"Other",0,0,1,3.41721441483782,3356,"Control"
"Entry Bio",0,"White",0,0,2.7,3.93424195102313,3357,"Control"
"Entry Bio",0,"White",0,1,3,3.63613946361079,3358,"Control"
"Entry Bio",0,"Other",0,0,3.7,3.25300283524759,3359,"Control"
"Entry Bio",1,"White",0,0,1,3.12741381230539,3360,"Control"
"Entry Bio",1,"White",0,0,1.7,3.62307952443052,3361,"Control"
"Entry Bio",0,"Asian",0,0,2.3,3.66418721893734,3362,"Control"
"Entry Bio",1,"White",0,1,4,3.14865651924777,3363,"Control"
"Entry Bio",0,"White",1,0,3,3.14850694772964,3364,"Control"
"Entry Bio",0,"White",0,0,1.7,3.43132370638527,3365,"Control"
"Entry Bio",0,"Other",0,1,2,3.81636756541871,3366,"Control"
"Entry Bio",1,"Asian",0,0,2.7,3.79720715710389,3367,"Control"
"Entry Bio",0,"White",0,0,3.3,3.88485094425072,3368,"Control"
"Entry Bio",1,"White",0,0,3.3,3.18744860568979,3369,"Control"
"Entry Bio",0,"Asian",0,1,2,3.94759741167555,3370,"Control"
"Entry Bio",1,"Asian",0,0,1.7,3.97065973596484,3371,"Control"
"Entry Bio",0,"Other",0,0,3.7,3.75547541642097,3372,"Control"
"Entry Bio",1,"White",0,0,0,3.75433792020522,3373,"Control"
"Entry Bio",0,"White",0,0,0,3.59924077721149,3374,"Control"
"Entry Bio",1,"White",0,0,1,3.55786562029786,3375,"Control"
"Entry Bio",0,"White",0,0,3,3.44311250939954,3376,"Control"
"Entry Bio",1,"White",0,0,1,3.32729181037471,3377,"Control"
"Entry Bio",1,"White",0,0,0,3.28514984310286,3378,"Control"
"Entry Bio",1,"White",0,0,3.7,3.51999569132181,3379,"Control"
"Entry Bio",0,"White",0,0,2.3,3.31748947139112,3380,"Control"
"Entry Bio",1,"White",0,0,4,3.67990174010897,3381,"Control"
"Entry Bio",1,"White",0,1,3,3.58312772837453,3382,"Control"
"Entry Bio",0,"White",1,0,3.7,3.08442554363176,3383,"Control"
"Entry Bio",0,"White",0,0,2.7,3.81349249690797,3384,"Control"
"Entry Bio",0,"Other",0,0,3,3.73234257589419,3385,"Control"
"Entry Bio",0,"Asian",0,0,1.7,2.9136722196178,3386,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,1.3,3.97661720970163,3387,"Control"
"Entry Bio",1,"Asian",0,0,2.3,3.36827255009814,3388,"Control"
"Entry Bio",0,"White",0,0,3,3.60007507612298,3389,"Control"
"Entry Bio",0,"White",0,0,2,3.906953263826,3390,"Control"
"Entry Bio",0,"White",1,1,3,3.3850308597531,3391,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2,3.29461128326107,3392,"Control"
"Entry Bio",1,"White",0,0,4,3.40008504840971,3393,"Control"
"Entry Bio",0,"Asian",1,0,0,3.65700505020657,3394,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,4,3.53057185921075,3395,"Control"
"Entry Bio",0,"White",0,0,4,3.66779377844459,3396,"Control"
"Entry Bio",1,"White",0,0,2.7,3.20448275923547,3397,"Control"
"Entry Bio",1,"White",0,0,3.3,3.98768023539514,3398,"Control"
"Entry Bio",0,"White",0,1,2.3,3.27896673726743,3399,"Control"
"Entry Bio",1,"Asian",0,0,0.7,3.88189685107453,3400,"Control"
"Entry Bio",1,"Other",0,0,2.3,3.46573840908729,3401,"Control"
"Entry Bio",1,"Other",0,0,3.3,3.10875146935689,3402,"Control"
"Entry Bio",0,"Asian",0,0,2,3.87579324481965,3403,"Control"
"Entry Bio",0,"Other",0,0,3.7,3.98219355556002,3404,"Control"
"Entry Bio",1,"Other",0,0,2,3.96995283908048,3405,"Control"
"Entry Bio",1,"Underrep Student of Color",1,0,2.3,3.20089066282835,3406,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,4,3.46759583908698,3407,"Control"
"Entry Bio",1,"White",0,0,2,3.71714564222862,3408,"Control"
"Entry Bio",1,"Other",0,0,3.7,3.68653625023745,3409,"Control"
"Entry Bio",0,"White",0,0,3,3.72358687366017,3410,"Control"
"Entry Bio",0,"White",0,0,3,3.30769479188301,3411,"Control"
"Entry Bio",0,"White",0,0,3.7,3.60568374587686,3412,"Control"
"Entry Bio",0,"White",0,1,1.3,3.65862272794093,3413,"Control"
"Entry Bio",0,"White",0,1,3.7,3.61639560058147,3414,"Control"
"Entry Bio",0,"White",0,0,1,3.2962687106399,3415,"Control"
"Entry Bio",0,"White",0,0,2,3.94199189377981,3416,"Control"
"Entry Bio",1,"Other",0,0,0,3.93264240240706,3417,"Control"
"Entry Bio",0,"White",0,0,4,3.38686367209887,3418,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2,3.43162457184438,3419,"Control"
"Entry Bio",0,"White",0,0,2,2.8609441451726,3420,"Control"
"Entry Bio",0,"Other",0,0,3,3.42021236544336,3421,"Control"
"Entry Bio",1,"White",0,0,2.7,3.53998047576795,3422,"Control"
"Entry Bio",1,"White",0,0,1,3.47622323493686,3423,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,0,3.85206510445473,3424,"Control"
"Entry Bio",0,"White",0,1,4,3.51038881486604,3425,"Control"
"Entry Bio",0,"Other",0,0,4,3.16413854904246,3426,"Control"
"Entry Bio",0,"White",0,0,0.7,3.66584679677424,3427,"Control"
"Entry Bio",0,"White",0,0,2.3,3.62425167870556,3428,"Control"
"Entry Bio",0,"White",0,0,0,3.42034452138751,3429,"Control"
"Entry Bio",1,"Asian",0,0,3.3,3.65448024119822,3430,"Control"
"Entry Bio",0,"White",0,0,2.7,3.21096604538103,3431,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2,3.9759749049199,3432,"Control"
"Entry Bio",0,"White",0,0,3.7,3.95792909782825,3433,"Control"
"Entry Bio",0,"Underrep Student of Color",1,0,2.7,3.77550592865288,3434,"Control"
"Entry Bio",0,"White",0,0,3.3,3.69543460201713,3435,"Control"
"Entry Bio",0,"White",0,0,2.3,3.35944928670721,3436,"Control"
"Entry Bio",0,"Asian",1,1,3.3,3.32604793727938,3437,"Control"
"Entry Bio",1,"Asian",0,0,3,3.21691270024664,3438,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,0.7,3.69980250203239,3439,"Control"
"Entry Bio",1,"White",0,0,2.7,3.58104801555031,3440,"Control"
"Entry Bio",0,"White",0,0,2,3.53093933857371,3441,"Control"
"Entry Bio",0,"White",0,0,3.7,3.8789060315356,3442,"Control"
"Entry Bio",0,"Asian",0,0,1.3,3.68529704015119,3443,"Control"
"Entry Bio",1,"White",1,0,3,3.59117278310925,3444,"Control"
"Entry Bio",1,"White",0,0,4,3.81819715502352,3445,"Control"
"Entry Bio",1,"White",1,0,2.7,3.86928890816096,3446,"Control"
"Entry Bio",0,"White",0,0,2,3.59480919469387,3447,"Control"
"Entry Bio",1,"White",0,0,4,3.76547440866909,3448,"Control"
"Entry Bio",1,"White",0,0,0,3.2820313884982,3449,"Control"
"Entry Bio",1,"White",0,0,2,3.56933654839981,3450,"Control"
"Entry Bio",0,"White",0,0,3,3.19728845301618,3451,"Control"
"Entry Bio",0,"Asian",0,0,0,3.31897710533101,3452,"Control"
"Entry Bio",0,"White",1,0,4,3.40202553959163,3453,"Control"
"Entry Bio",1,"Other",1,0,2.7,3.93028060204916,3454,"Control"
"Entry Bio",1,"White",0,1,3,3.4947737755019,3455,"Control"
"Entry Bio",0,"Other",0,0,3.7,3.74661144422497,3456,"Control"
"Entry Bio",0,"Asian",0,0,3,3.67929905456114,3457,"Control"
"Entry Bio",1,"White",0,0,1,3.79170773794759,3458,"Control"
"Entry Bio",1,"White",0,0,3,3.64503093419917,3459,"Control"
"Entry Bio",1,"White",0,0,3,3.38133319804715,3460,"Control"
"Entry Bio",0,"White",0,0,4,3.98271363939835,3461,"Control"
"Entry Bio",1,"White",0,1,0,3.92146751235139,3462,"Control"
"Entry Bio",1,"White",0,1,3,3.79195530446767,3463,"Control"
"Entry Bio",0,"White",0,0,3,3.26618971038347,3464,"Control"
"Entry Bio",0,"White",0,1,4,3.67877642273437,3465,"Control"
"Entry Bio",0,"White",0,0,0,3.44148502674578,3466,"Control"
"Entry Bio",1,"White",0,0,3,3.71811410143037,3467,"Control"
"Entry Bio",1,"White",0,0,3,3.90199293977703,3468,"Control"
"Entry Bio",0,"White",0,0,1,3.88840890293648,3469,"Control"
"Entry Bio",0,"White",0,1,2,3.90700183133894,3470,"Control"
"Entry Bio",0,"White",0,0,2,3.62109974740518,3471,"Control"
"Entry Bio",0,"Asian",0,0,0,3.81237611552253,3472,"Control"
"Entry Bio",0,"White",0,0,2.3,3.7675804490101,3473,"Control"
"Entry Bio",0,"White",0,0,3,3.81912944660594,3474,"Control"
"Entry Bio",1,"White",0,0,3,3.55559350342479,3475,"Control"
"Entry Bio",0,"Underrep Student of Color",0,1,3.3,3.75990785481681,3476,"Control"
"Entry Bio",0,"Asian",1,0,3,2.91624612339048,3477,"Control"
"Entry Bio",0,"White",0,0,3,3.48050976770761,3478,"Control"
"Entry Bio",1,"White",0,1,3,3.5436171875592,3479,"Control"
"Entry Bio",0,"White",1,0,4,3.67330288283765,3480,"Control"
"Entry Bio",1,"White",0,1,4,3.80300454093254,3481,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,1.3,3.94803585085839,3482,"Control"
"Entry Bio",0,"Other",0,1,2,3.75647935566188,3483,"Control"
"Entry Bio",1,"White",0,0,0,3.54407441635988,3484,"Control"
"Entry Bio",1,"White",0,0,4,3.12781451207598,3485,"Control"
"Entry Bio",0,"White",1,0,4,3.3981423266917,3486,"Control"
"Entry Bio",0,"White",0,0,4,3.78058330000595,3487,"Control"
"Entry Bio",0,"Asian",0,0,2,3.75908608759732,3488,"Control"
"Entry Bio",1,"Other",0,0,3,3.54912546679796,3489,"Control"
"Entry Bio",0,"White",0,0,2.3,3.89214019061254,3490,"Control"
"Entry Bio",1,"White",0,1,2.7,3.94862215290806,3491,"Control"
"Entry Bio",0,"White",0,0,4,3.6981709602033,3492,"Control"
"Entry Bio",1,"Asian",0,0,4,3.60501050323106,3493,"Control"
"Entry Bio",0,"White",0,0,0.7,3.30392004289652,3494,"Control"
"Entry Bio",1,"White",0,0,2.3,3.0963797951836,3495,"Control"
"Entry Bio",0,"White",0,0,2,3.57339204715375,3496,"Control"
"Entry Bio",1,"White",0,0,3.7,3.05829633866797,3497,"Control"
"Entry Bio",0,"Asian",0,0,3.7,3.61355515004845,3498,"Control"
"Entry Bio",0,"White",1,0,2,3.2036688192472,3499,"Control"
"Entry Bio",0,"White",0,0,2.7,3.24198633966668,3500,"Control"
"Entry Bio",1,"White",1,0,2,3.61884556077146,3501,"Control"
"Entry Bio",1,"White",1,0,2.7,3.37421631512737,3502,"Control"
"Entry Bio",0,"White",0,0,3.7,3.30140662943396,3503,"Control"
"Entry Bio",0,"White",0,0,2,2.80046634703096,3504,"Control"
"Entry Bio",0,"White",0,0,0,3.92709025745895,3505,"Control"
"Entry Bio",0,"White",0,0,3,3.77575077793045,3506,"Control"
"Entry Bio",1,"White",0,0,2.7,3.83933000598478,3507,"Control"
"Entry Bio",0,"White",0,0,2,3.57886402298133,3508,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,3.3,3.4691036696486,3509,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,3,3.6966567332415,3510,"Control"
"Entry Bio",0,"Other",1,1,2,3.2471745871249,3511,"Control"
"Entry Bio",0,"Asian",1,0,3.7,3.97755107792085,3512,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2,3.72687038130663,3513,"Control"
"Entry Bio",0,"White",0,1,2.7,3.25567013728866,3514,"Control"
"Entry Bio",0,"White",0,0,1.7,3.53190995285374,3515,"Control"
"Entry Bio",1,"Underrep Student of Color",1,0,2.7,3.57938566068026,3516,"Control"
"Entry Bio",0,"White",0,1,2,3.03078331195789,3517,"Control"
"Entry Bio",0,"White",0,1,3.7,3.80609421028258,3518,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,3.3,3.30443358619111,3519,"Control"
"Entry Bio",0,"White",0,0,2.7,2.87214319130531,3520,"Control"
"Entry Bio",0,"White",0,0,3,3.2794760579644,3521,"Control"
"Entry Bio",1,"Asian",0,0,0,3.7141821636853,3522,"Control"
"Entry Bio",1,"White",0,0,2,3.21467137246499,3523,"Control"
"Entry Bio",1,"Asian",0,0,3,3.86500813387097,3524,"Control"
"Entry Bio",1,"White",0,0,0.7,3.99410839293492,3525,"Control"
"Entry Bio",0,"White",0,1,0.7,3.53526262362286,3526,"Control"
"Entry Bio",1,"White",0,0,1.7,3.66823025944373,3527,"Control"
"Entry Bio",1,"Asian",0,0,2,3.05453297238893,3528,"Control"
"Entry Bio",0,"White",0,0,2,3.69843253438884,3529,"Control"
"Entry Bio",1,"White",0,0,3.3,3.97928652135516,3530,"Control"
"Entry Bio",0,"White",0,0,3.7,3.86513292026869,3531,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2.7,3.68554802321081,3532,"Control"
"Entry Bio",1,"Asian",0,0,2,3.6231343627988,3533,"Control"
"Entry Bio",0,"White",0,0,4,3.62178155937739,3534,"Control"
"Entry Bio",1,"White",0,0,3,3.24082814727077,3535,"Control"
"Entry Bio",0,"White",0,0,4,3.55037507124761,3536,"Control"
"Entry Bio",0,"White",0,1,3,3.95198498317892,3537,"Control"
"Entry Bio",0,"White",0,0,4,3.81142988612595,3538,"Control"
"Entry Bio",0,"White",0,0,3,3.59775211574729,3539,"Control"
"Entry Bio",1,"Underrep Student of Color",0,1,3,3.59342292590361,3540,"Control"
"Entry Bio",0,"Other",1,0,3,3.51902152084506,3541,"Control"
"Entry Bio",1,"White",0,0,3.7,3.79620988982698,3542,"Control"
"Entry Bio",1,"White",0,0,3,3.33709492728517,3543,"Control"
"Entry Bio",0,"Other",0,0,2,3.26153449554181,3544,"Control"
"Entry Bio",1,"Asian",0,0,2.3,3.69354878263294,3545,"Control"
"Entry Bio",0,"White",0,0,0.7,3.73560680746787,3546,"Control"
"Entry Bio",1,"White",0,0,3,3.47148178054695,3547,"Control"
"Entry Bio",0,"White",0,0,2,3.84622818163417,3548,"Control"
"Entry Bio",0,"Underrep Student of Color",0,1,3,3.69986023046593,3549,"Control"
"Entry Bio",0,"Other",0,0,1,3.61165343803801,3550,"Control"
"Entry Bio",0,"White",0,0,4,2.66079286462229,3551,"Control"
"Entry Bio",1,"Other",1,1,1.7,3.52918865104058,3552,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,4,3.75985412234849,3553,"Control"
"Entry Bio",0,"White",0,1,3,3.35987283892773,3554,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,3,3.77316222712488,3555,"Control"
"Entry Bio",1,"Other",0,1,2.3,3.332564828567,3556,"Control"
"Entry Bio",0,"White",0,1,3.3,3.55600294617339,3557,"Control"
"Entry Bio",0,"White",0,0,4,3.70324266019517,3558,"Control"
"Entry Bio",0,"White",0,0,4,3.7551211013745,3559,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2,3.63642156573752,3560,"Control"
"Entry Bio",1,"Other",0,1,3,3.87768904877319,3561,"Control"
"Entry Bio",1,"Asian",0,1,4,3.16486275868194,3562,"Control"
"Entry Bio",0,"White",0,0,2,3.26179759369271,3563,"Control"
"Entry Bio",1,"White",0,1,2,3.35412522638832,3564,"Control"
"Entry Bio",1,"White",0,0,3,3.90587888286067,3565,"Control"
"Entry Bio",0,"White",0,0,3,3.55814246398929,3566,"Control"
"Entry Bio",1,"Other",0,0,4,3.42468756825028,3567,"Control"
"Entry Bio",1,"White",0,0,0,3.9944912667032,3568,"Control"
"Entry Bio",1,"White",0,0,3.3,3.69863675253859,3569,"Control"
"Entry Bio",1,"Underrep Student of Color",0,1,3,3.58465039552209,3570,"Control"
"Entry Bio",0,"White",0,0,2.3,3.43768741534653,3571,"Control"
"Entry Bio",1,"White",1,0,3.3,3.31543683931532,3572,"Control"
"Entry Bio",0,"White",0,0,3.7,3.08152319409116,3573,"Control"
"Entry Bio",1,"White",0,0,0,3.54582419876475,3574,"Control"
"Entry Bio",0,"White",1,0,2.3,3.59857239676836,3575,"Control"
"Entry Bio",1,"White",0,0,3.7,3.69123032323271,3576,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2.7,3.73044473877305,3577,"Control"
"Entry Bio",0,"White",0,0,1.7,3.75950060280325,3578,"Control"
"Entry Bio",0,"White",0,0,4,3.54535938800844,3579,"Control"
"Entry Bio",0,"Asian",0,0,2.7,3.79315030021324,3580,"Control"
"Entry Bio",0,"Other",1,0,3,3.85164412876197,3581,"Control"
"Entry Bio",1,"White",0,0,0,3.71263330515092,3582,"Control"
"Entry Bio",0,"Other",0,1,2,3.06636756049559,3583,"Control"
"Entry Bio",0,"Other",0,0,2.7,3.63500314314545,3584,"Control"
"Entry Bio",0,"White",0,0,3,3.29134313435034,3585,"Control"
"Entry Bio",1,"Asian",1,1,1.3,3.62519029169837,3586,"Control"
"Entry Bio",1,"White",0,1,0,3.19048932623451,3587,"Control"
"Entry Bio",1,"White",0,0,4,3.84855229608046,3588,"Control"
"Entry Bio",0,"White",0,1,2,3.37415842112432,3589,"Control"
"Entry Bio",0,"White",0,0,3.7,3.8672457417941,3590,"Control"
"Entry Bio",1,"Underrep Student of Color",1,0,2.3,3.75586772862415,3591,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,4,3.3522865573548,3592,"Control"
"Entry Bio",1,"White",0,1,2.7,3.77473108770004,3593,"Control"
"Entry Bio",0,"White",0,0,2.3,3.21189150310328,3594,"Control"
"Entry Bio",1,"White",1,0,2,3.55487581104391,3595,"Control"
"Entry Bio",0,"White",1,0,3.7,3.54916329221033,3596,"Control"
"Entry Bio",0,"White",0,1,3.7,3.63632813760059,3597,"Control"
"Entry Bio",0,"White",0,0,1.3,3.85349636823381,3598,"Control"
"Entry Bio",0,"White",0,0,0,3.4573815473237,3599,"Control"
"Entry Bio",1,"White",1,1,3.7,3.78836152346111,3600,"Control"
"Entry Bio",0,"White",0,0,1,3.47098261162867,3601,"Control"
"Entry Bio",0,"Asian",0,0,2,3.35769466022354,3602,"Control"
"Entry Bio",1,"White",0,0,1.7,3.32198387591109,3603,"Control"
"Entry Bio",1,"White",0,0,2,3.2701465383709,3604,"Control"
"Entry Bio",0,"White",0,0,2,3.27393107939315,3605,"Control"
"Entry Bio",1,"Other",0,0,3,3.41303592722945,3606,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2.3,3.22213458195525,3607,"Control"
"Entry Bio",0,"Other",0,0,3,3.25465159148536,3608,"Control"
"Entry Bio",0,"White",0,0,2,3.23986634912063,3609,"Control"
"Entry Bio",1,"White",0,1,3,3.91465067082346,3610,"Control"
"Entry Bio",0,"White",0,0,2.3,3.73871090220628,3611,"Control"
"Entry Bio",0,"Underrep Student of Color",0,1,2.7,3.13778987879026,3612,"Control"
"Entry Bio",0,"White",0,0,3,3.89543771001585,3613,"Control"
"Entry Bio",0,"White",0,0,2.3,3.53479016069394,3614,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,0,3.8256085680433,3615,"Control"
"Entry Bio",0,"White",1,0,2,3.30937302877624,3616,"Control"
"Entry Bio",0,"White",0,0,0,3.8163916666016,3617,"Control"
"Entry Bio",1,"White",0,0,3.7,3.79566370083409,3618,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2.3,3.89519414902971,3619,"Control"
"Entry Bio",0,"White",0,0,2,3.54879376488819,3620,"Control"
"Entry Bio",0,"White",0,0,2,3.58287208247903,3621,"Control"
"Entry Bio",1,"Other",0,0,3,3.48698928631062,3622,"Control"
"Entry Bio",1,"Other",0,0,2.7,3.4308721703842,3623,"Control"
"Entry Bio",1,"Other",0,0,3,3.91134836608384,3624,"Control"
"Entry Bio",1,"White",0,0,2.3,3.70741570519358,3625,"Control"
"Entry Bio",1,"Other",0,1,1,3.38739383701078,3626,"Control"
"Entry Bio",0,"White",0,0,2.7,3.31962136612567,3627,"Control"
"Entry Bio",0,"White",0,0,2,3.26661769338552,3628,"Control"
"Entry Bio",1,"White",0,0,3.7,3.56427735938999,3629,"Control"
"Entry Bio",1,"White",0,0,2.7,3.60458873572414,3630,"Control"
"Entry Bio",0,"White",0,0,2.3,3.39780879358079,3631,"Control"
"Entry Bio",0,"Asian",0,0,3.7,3.2416167052342,3632,"Control"
"Entry Bio",1,"Asian",0,0,2,3.96263681691863,3633,"Control"
"Entry Bio",0,"Other",0,0,0,3.83041984527022,3634,"Control"
"Entry Bio",0,"Other",0,0,1.3,3.86292922546967,3635,"Control"
"Entry Bio",1,"Asian",0,0,4,3.74822898168622,3636,"Control"
"Entry Bio",0,"White",0,0,2.3,3.54406146619819,3637,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,3.7,3.88208494414629,3638,"Control"
"Entry Bio",1,"White",0,1,1.3,3.50715998235933,3639,"Control"
"Entry Bio",0,"Asian",0,1,1,3.43704416816273,3640,"Control"
"Entry Bio",0,"White",0,1,3.7,3.69221764514688,3641,"Control"
"Entry Bio",1,"Asian",1,0,3.3,3.65770845652629,3642,"Control"
"Entry Bio",1,"White",0,0,4,3.91105101340903,3643,"Control"
"Entry Bio",1,"Asian",0,0,3,3.50253303304296,3644,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,0.7,3.44896101706607,3645,"Control"
"Entry Bio",0,"White",0,0,2,3.89408627173959,3646,"Control"
"Entry Bio",1,"Asian",0,0,2.3,3.33024837420831,3647,"Control"
"Entry Bio",1,"White",1,0,4,3.97107837274332,3648,"Control"
"Entry Bio",0,"Other",0,0,3.3,3.9298368165201,3649,"Control"
"Entry Bio",0,"Other",0,0,3,3.17240649321671,3650,"Control"
"Entry Bio",1,"White",0,1,3.7,3.59539845325966,3651,"Control"
"Entry Bio",1,"White",0,0,2.3,3.30545007925401,3652,"Control"
"Entry Bio",0,"White",0,0,0,3.23624374931914,3653,"Control"
"Entry Bio",0,"Asian",0,0,2,3.30709246127641,3654,"Control"
